locus_tag	ftype	length_bp	gene	EC_number	COG	product
NKFGLIEL_01800	CDS	4380				hypothetical protein
NKFGLIEL_01801	CDS	366				hypothetical protein
NKFGLIEL_01802	CDS	594				hypothetical protein
NKFGLIEL_01803	CDS	402	lytF	3.4.-.-	COG0791	Peptidoglycan endopeptidase LytF
NKFGLIEL_01804	CDS	3990				hypothetical protein
NKFGLIEL_01805	CDS	321				hypothetical protein
NKFGLIEL_01806	CDS	711				hypothetical protein
NKFGLIEL_01807	CDS	1485				hypothetical protein
NKFGLIEL_01808	CDS	144				hypothetical protein
NKFGLIEL_01809	CDS	345				hypothetical protein
NKFGLIEL_01810	CDS	342				hypothetical protein
NKFGLIEL_01811	CDS	600	lyc	3.2.1.17	COG3409	Autolytic lysozyme
NKFGLIEL_01812	CDS	597				hypothetical protein
NKFGLIEL_01813	CDS	282				hypothetical protein
NKFGLIEL_01814	CDS	288				hypothetical protein
NKFGLIEL_01815	CDS	513	ftn	1.16.3.2	COG1528	Bacterial non-heme ferritin
NKFGLIEL_01816	CDS	774	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
NKFGLIEL_01817	CDS	327				hypothetical protein
NKFGLIEL_01818	CDS	531				hypothetical protein
NKFGLIEL_01819	CDS	849	yfdC		COG2116	Inner membrane protein YfdC
NKFGLIEL_01820	CDS	534		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
NKFGLIEL_01821	CDS	558				hypothetical protein
NKFGLIEL_01822	CDS	960				hypothetical protein
NKFGLIEL_01823	CDS	867	gtaB_2	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
NKFGLIEL_01824	CDS	1101	glf_1	5.4.99.9	COG0562	UDP-galactopyranose mutase
NKFGLIEL_01825	CDS	384				hypothetical protein
NKFGLIEL_01826	CDS	945				hypothetical protein
NKFGLIEL_01827	CDS	1698				hypothetical protein
NKFGLIEL_01828	CDS	129	glf_2	5.4.99.9	COG0562	UDP-galactopyranose mutase
NKFGLIEL_01829	CDS	1437	rfbX		COG2244	Putative O-antigen transporter
NKFGLIEL_01830	CDS	1857				hypothetical protein
NKFGLIEL_01831	CDS	1038	wbbI	2.4.1.-		Beta-1,6-galactofuranosyltransferase WbbI
NKFGLIEL_01832	CDS	1131	epsF	2.4.-.-	COG0438	Putative glycosyltransferase EpsF
NKFGLIEL_01833	CDS	1062	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
NKFGLIEL_01834	CDS	1380				hypothetical protein
NKFGLIEL_01835	CDS	762				hypothetical protein
NKFGLIEL_01836	CDS	1107				hypothetical protein
NKFGLIEL_01837	CDS	933				hypothetical protein
NKFGLIEL_01838	CDS	846				hypothetical protein
NKFGLIEL_01839	CDS	1452				hypothetical protein
NKFGLIEL_01840	CDS	588				hypothetical protein
NKFGLIEL_01841	CDS	651				hypothetical protein
NKFGLIEL_01842	CDS	1245				hypothetical protein
NKFGLIEL_01843	CDS	645				hypothetical protein
NKFGLIEL_01844	CDS	1269	recF_3			DNA replication and repair protein RecF
NKFGLIEL_01845	CDS	1452				hypothetical protein
NKFGLIEL_01846	CDS	1170				hypothetical protein
NKFGLIEL_01847	CDS	618	vraR			Response regulator protein VraR
NKFGLIEL_01848	CDS	1419				hypothetical protein
NKFGLIEL_01849	CDS	2394				hypothetical protein
NKFGLIEL_01850	CDS	747				hypothetical protein
NKFGLIEL_01851	CDS	1602	mggB_2	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
NKFGLIEL_01852	CDS	405				hypothetical protein
NKFGLIEL_01853	CDS	471				hypothetical protein
NKFGLIEL_01854	CDS	765				hypothetical protein
NKFGLIEL_01855	CDS	1101				hypothetical protein
NKFGLIEL_01856	CDS	1494				hypothetical protein
NKFGLIEL_01857	CDS	1902				hypothetical protein
NKFGLIEL_01858	CDS	453	yqeY		COG1610	putative protein YqeY
NKFGLIEL_01859	CDS	180	rpsU		COG0828	30S ribosomal protein S21
NKFGLIEL_01860	CDS	1191	metK	2.5.1.6		S-adenosylmethionine synthase
NKFGLIEL_01861	CDS	1626	cmk_2	2.7.4.25		Cytidylate kinase
NKFGLIEL_01862	CDS	750	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
NKFGLIEL_01863	CDS	1029	btuD_2	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NKFGLIEL_01864	CDS	1728				hypothetical protein
NKFGLIEL_01865	CDS	1026				hypothetical protein
NKFGLIEL_01866	CDS	831				hypothetical protein
NKFGLIEL_01867	CDS	1563	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
NKFGLIEL_01868	CDS	849				hypothetical protein
NKFGLIEL_01869	CDS	852	icaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
NKFGLIEL_01870	CDS	393				hypothetical protein
NKFGLIEL_01871	CDS	1527				hypothetical protein
NKFGLIEL_01872	CDS	390				hypothetical protein
NKFGLIEL_01873	CDS	897	cmpR_1			HTH-type transcriptional activator CmpR
NKFGLIEL_01874	CDS	1260				hypothetical protein
NKFGLIEL_01875	CDS	1065	mutY	3.2.2.31		Adenine DNA glycosylase
NKFGLIEL_01876	CDS	792				hypothetical protein
NKFGLIEL_01877	CDS	729				hypothetical protein
NKFGLIEL_01878	CDS	231				hypothetical protein
NKFGLIEL_01879	CDS	1554	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
NKFGLIEL_01880	CDS	669	srrA		COG0745	Transcriptional regulatory protein SrrA
NKFGLIEL_01881	CDS	480	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
NKFGLIEL_01882	CDS	363	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
NKFGLIEL_01883	CDS	846	folP	2.5.1.15		Dihydropteroate synthase
NKFGLIEL_01884	CDS	609	folE_2	3.5.4.16	COG0302	GTP cyclohydrolase 1
NKFGLIEL_01885	CDS	399				hypothetical protein
NKFGLIEL_01886	CDS	1107				hypothetical protein
NKFGLIEL_01887	CDS	378				hypothetical protein
NKFGLIEL_01888	CDS	495	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
NKFGLIEL_01889	CDS	561	sipT	3.4.21.89	COG0681	Signal peptidase I T
NKFGLIEL_01890	CDS	447				hypothetical protein
NKFGLIEL_01891	CDS	1653	alsS	2.2.1.6	COG0028	Acetolactate synthase
NKFGLIEL_01892	CDS	675				hypothetical protein
NKFGLIEL_01893	CDS	399				hypothetical protein
NKFGLIEL_01894	CDS	423	cymR			HTH-type transcriptional regulator CymR
NKFGLIEL_01895	CDS	420	gcdC	7.2.4.5	COG0511	Glutaconyl-CoA decarboxylase subunit gamma
NKFGLIEL_01896	CDS	498				hypothetical protein
NKFGLIEL_01897	CDS	1530	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
NKFGLIEL_01898	CDS	546				hypothetical protein
NKFGLIEL_01899	CDS	1080				hypothetical protein
NKFGLIEL_01900	CDS	1545				hypothetical protein
NKFGLIEL_01901	CDS	1488	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
NKFGLIEL_01902	CDS	978				hypothetical protein
NKFGLIEL_01903	CDS	1413	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
NKFGLIEL_01904	CDS	1548	xylB_1	2.7.1.17	COG1070	Xylulose kinase
NKFGLIEL_01905	CDS	915	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
NKFGLIEL_01906	CDS	756	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
NKFGLIEL_01907	CDS	1464	alsT_2		COG1115	Amino-acid carrier protein AlsT
NKFGLIEL_01908	tRNA	77				tRNA-Arg(tct)
NKFGLIEL_01909	tRNA	74				tRNA-Gly(tcc)
NKFGLIEL_01910	tRNA	77				tRNA-Pro(tgg)
NKFGLIEL_01911	CDS	498		3.1.4.-		Putative metallophosphoesterase MG207 
NKFGLIEL_01912	CDS	591	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
NKFGLIEL_01913	CDS	684				hypothetical protein
NKFGLIEL_01914	CDS	543				hypothetical protein
NKFGLIEL_01915	CDS	423		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
NKFGLIEL_01916	CDS	345				hypothetical protein
NKFGLIEL_01917	CDS	870				hypothetical protein
NKFGLIEL_01918	CDS	753	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
NKFGLIEL_01919	CDS	777	yfcA		COG0730	putative membrane transporter protein YfcA
NKFGLIEL_01920	CDS	1314				hypothetical protein
NKFGLIEL_01921	CDS	1155	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
NKFGLIEL_01922	CDS	279	hup			DNA-binding protein HU
NKFGLIEL_01923	CDS	1527				hypothetical protein
NKFGLIEL_01924	CDS	1548	spoVB_1		COG2244	Stage V sporulation protein B
NKFGLIEL_01925	CDS	3288	mfd	3.6.4.-		Transcription-repair-coupling factor
NKFGLIEL_01926	CDS	1548	abfD_5	4.2.1.120		4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase
NKFGLIEL_01927	CDS	1305		2.8.3.-	COG0427	Butanoate coenzyme A-transferase
NKFGLIEL_01928	CDS	1722	norR_10			Anaerobic nitric oxide reductase transcription regulator NorR
NKFGLIEL_01929	CDS	1614	prfC			Peptide chain release factor 3
NKFGLIEL_01930	CDS	744				hypothetical protein
NKFGLIEL_01931	CDS	900	ribN			Riboflavin transporter
NKFGLIEL_01932	CDS	1503	thrC	4.2.3.1	COG0498	Threonine synthase
NKFGLIEL_01933	CDS	1224	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
NKFGLIEL_01934	CDS	1005	carE_1	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
NKFGLIEL_01935	CDS	786	carD_1	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
NKFGLIEL_01936	CDS	687				hypothetical protein
NKFGLIEL_01937	CDS	561	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
NKFGLIEL_01938	CDS	270				hypothetical protein
NKFGLIEL_01939	CDS	1695	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
NKFGLIEL_01940	CDS	1032				hypothetical protein
NKFGLIEL_01941	CDS	231				hypothetical protein
NKFGLIEL_01942	CDS	915				hypothetical protein
NKFGLIEL_01943	CDS	573		2.3.1.-		Putative acetyltransferase
NKFGLIEL_01944	CDS	1197			COG1073	putative protein
NKFGLIEL_01945	CDS	1227				IS200/IS605 family transposase ISDge19
NKFGLIEL_01946	CDS	627				hypothetical protein
NKFGLIEL_01947	CDS	453				hypothetical protein
NKFGLIEL_01948	CDS	420				hypothetical protein
NKFGLIEL_01949	CDS	207				hypothetical protein
NKFGLIEL_01950	CDS	852				IS200/IS605 family transposase ISBth16
NKFGLIEL_01951	CDS	3237				hypothetical protein
NKFGLIEL_01952	CDS	303				hypothetical protein
NKFGLIEL_01953	CDS	465				IS200/IS605 family transposase ISCth10
NKFGLIEL_01954	CDS	1116				IS200/IS605 family transposase IS1341
NKFGLIEL_01955	CDS	1170	adh2	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
NKFGLIEL_01956	CDS	906				hypothetical protein
NKFGLIEL_01957	CDS	903	yisK		COG0179	putative protein YisK
NKFGLIEL_01958	CDS	8106				hypothetical protein
NKFGLIEL_01959	CDS	180				hypothetical protein
NKFGLIEL_01960	CDS	1197	mgl_1	4.4.1.11	COG0626	L-methionine gamma-lyase
NKFGLIEL_01961	CDS	921	hdfR_1			HTH-type transcriptional regulator HdfR
NKFGLIEL_01962	CDS	381				hypothetical protein
NKFGLIEL_01963	CDS	558	flr			Flavoredoxin
NKFGLIEL_01964	CDS	1371	pheP		COG1113	Phenylalanine-specific permease
NKFGLIEL_01965	CDS	723				hypothetical protein
NKFGLIEL_01966	CDS	1080				hypothetical protein
NKFGLIEL_01967	CDS	477				hypothetical protein
NKFGLIEL_01968	CDS	420	ywnA_2		COG1959	Putative HTH-type transcriptional regulator YwnA
NKFGLIEL_01969	CDS	282				hypothetical protein
NKFGLIEL_01970	CDS	1341	brnQ_5		COG1114	Branched-chain amino acid transport system 2 carrier protein
NKFGLIEL_01971	CDS	1080	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
NKFGLIEL_01972	CDS	858	pduX	2.7.1.177	COG4542	L-threonine kinase
NKFGLIEL_01973	CDS	954	cobD_2		COG1270	Cobalamin biosynthesis protein CobD
NKFGLIEL_01974	CDS	1530	cobQ		COG1492	Cobyric acid synthase
NKFGLIEL_01975	CDS	1404	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
NKFGLIEL_01976	CDS	540	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
NKFGLIEL_01977	CDS	1311	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
NKFGLIEL_01978	CDS	2274	topA	5.6.2.2		DNA topoisomerase 1
NKFGLIEL_01979	CDS	489				hypothetical protein
NKFGLIEL_01980	CDS	423	atpC		COG0355	ATP synthase epsilon chain
NKFGLIEL_01981	CDS	1419	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
NKFGLIEL_01982	CDS	858	atpG		COG0224	ATP synthase gamma chain
NKFGLIEL_01983	CDS	1536	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
NKFGLIEL_01984	CDS	570	atpH		COG0712	ATP synthase subunit delta
NKFGLIEL_01985	CDS	504	atpF		COG0711	ATP synthase subunit b
NKFGLIEL_01986	CDS	246	atpE		COG0636	ATP synthase subunit c
NKFGLIEL_01987	CDS	672	atpB			ATP synthase subunit a
NKFGLIEL_01988	CDS	378				hypothetical protein
NKFGLIEL_01989	CDS	282				hypothetical protein
NKFGLIEL_01990	CDS	1149	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
NKFGLIEL_01991	CDS	1035	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
NKFGLIEL_01992	CDS	1359				hypothetical protein
NKFGLIEL_01993	CDS	273				hypothetical protein
NKFGLIEL_01994	CDS	1647	pgm	5.4.2.2	COG0033	Phosphoglucomutase
NKFGLIEL_01995	CDS	753	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
NKFGLIEL_01996	CDS	504				hypothetical protein
NKFGLIEL_01997	CDS	3063				hypothetical protein
NKFGLIEL_01998	CDS	210				hypothetical protein
NKFGLIEL_01999	CDS	453				hypothetical protein
NKFGLIEL_02000	CDS	183				hypothetical protein
NKFGLIEL_02001	CDS	1071	xerC_7			Tyrosine recombinase XerC
NKFGLIEL_02002	tRNA	84				tRNA-Leu(tag)
NKFGLIEL_02003	CDS	1152		3.4.21.-		putative CtpA-like serine protease
NKFGLIEL_02004	CDS	1239	envC		COG4942	Murein hydrolase activator EnvC
NKFGLIEL_02005	CDS	888	ftsX		COG2177	Cell division protein FtsX
NKFGLIEL_02006	CDS	687	ftsE		COG2884	Cell division ATP-binding protein FtsE
NKFGLIEL_02007	CDS	1110				hypothetical protein
NKFGLIEL_02008	CDS	2058				hypothetical protein
NKFGLIEL_02009	CDS	690				hypothetical protein
NKFGLIEL_02010	CDS	1026	prfB			Peptide chain release factor 2
NKFGLIEL_02011	CDS	2460	secA		COG0653	Protein translocase subunit SecA
NKFGLIEL_02012	CDS	402				hypothetical protein
NKFGLIEL_02013	CDS	342			COG0662	Oxalate-binding protein
NKFGLIEL_02014	CDS	1158	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
NKFGLIEL_02015	CDS	669				hypothetical protein
NKFGLIEL_02016	CDS	660	queE_2	4.3.99.3		7-carboxy-7-deazaguanine synthase
NKFGLIEL_02017	CDS	828	pdxK_2	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
NKFGLIEL_02018	CDS	549				hypothetical protein
NKFGLIEL_02019	CDS	939		5.1.3.2	COG1088	UDP-glucose 4-epimerase
NKFGLIEL_02020	CDS	1050				hypothetical protein
NKFGLIEL_02021	CDS	510		5.1.3.2	COG1088	UDP-glucose 4-epimerase
NKFGLIEL_02022	CDS	414				hypothetical protein
NKFGLIEL_02023	CDS	600				hypothetical protein
NKFGLIEL_02024	CDS	204				hypothetical protein
NKFGLIEL_02025	CDS	525	hpf			Ribosome hibernation promotion factor
NKFGLIEL_02026	CDS	1044	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
NKFGLIEL_02027	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
NKFGLIEL_02028	CDS	828	metQ_3		COG1464	D-methionine-binding lipoprotein MetQ
NKFGLIEL_02029	CDS	756	recO			DNA repair protein RecO
NKFGLIEL_02030	CDS	1344				hypothetical protein
NKFGLIEL_02031	CDS	897	era_3			GTPase Era
NKFGLIEL_02032	CDS	402	cdd	3.5.4.5	COG0295	Cytidine deaminase
NKFGLIEL_02033	CDS	474	ybeY	3.1.-.-		Endoribonuclease YbeY
NKFGLIEL_02034	CDS	963			COG1702	PhoH-like protein
NKFGLIEL_02035	CDS	954				hypothetical protein
NKFGLIEL_02036	CDS	1797				hypothetical protein
NKFGLIEL_02037	CDS	621				hypothetical protein
NKFGLIEL_02038	CDS	291	rpmA		COG0211	50S ribosomal protein L27
NKFGLIEL_02039	CDS	306				hypothetical protein
NKFGLIEL_02040	CDS	312	rplU		COG0261	50S ribosomal protein L21
NKFGLIEL_02041	CDS	1464	ndhI_1	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
NKFGLIEL_02042	CDS	1386				hypothetical protein
NKFGLIEL_02043	CDS	450				hypothetical protein
NKFGLIEL_02044	CDS	717				hypothetical protein
NKFGLIEL_02045	CDS	381	adhR_1		COG0789	HTH-type transcriptional regulator AdhR
NKFGLIEL_02046	CDS	3045	mdtB			Multidrug resistance protein MdtB
NKFGLIEL_02047	CDS	1092	mdtA_2			Multidrug resistance protein MdtA
NKFGLIEL_02048	CDS	462	slyA_2			Transcriptional regulator SlyA
NKFGLIEL_02049	CDS	534				hypothetical protein
NKFGLIEL_02050	CDS	441	mscL		COG1970	Large-conductance mechanosensitive channel
NKFGLIEL_02051	CDS	333				hypothetical protein
NKFGLIEL_02052	CDS	3639	polC_4	2.7.7.7		DNA polymerase III PolC-type
NKFGLIEL_02053	CDS	1557				hypothetical protein
NKFGLIEL_02054	CDS	1041				hypothetical protein
NKFGLIEL_02055	CDS	2148				hypothetical protein
NKFGLIEL_02056	CDS	528				hypothetical protein
NKFGLIEL_02057	CDS	1452	trkH_1		COG0168	Trk system potassium uptake protein TrkH
NKFGLIEL_02058	CDS	1452	trkH_2		COG0168	Trk system potassium uptake protein TrkH
NKFGLIEL_02059	CDS	1449	trkH_3		COG0168	Trk system potassium uptake protein TrkH
NKFGLIEL_02060	CDS	1347	trkA		COG0569	Trk system potassium uptake protein TrkA
NKFGLIEL_02061	CDS	1548	spoVB_2		COG2244	Stage V sporulation protein B
NKFGLIEL_02062	CDS	1899	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
NKFGLIEL_02063	CDS	3153	bepE			Efflux pump membrane transporter BepE
NKFGLIEL_02064	CDS	1158	acrE			Multidrug export protein AcrE
NKFGLIEL_02065	CDS	594				hypothetical protein
NKFGLIEL_02066	CDS	513				hypothetical protein
NKFGLIEL_02067	CDS	810	thiM_2	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
NKFGLIEL_02068	CDS	462	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
NKFGLIEL_02069	CDS	945	ftsY		COG0552	Signal recognition particle receptor FtsY
NKFGLIEL_02070	CDS	3726	smc		COG1196	Chromosome partition protein Smc
NKFGLIEL_02071	CDS	678	ydfK		COG1811	putative membrane protein YdfK
NKFGLIEL_02072	CDS	954				hypothetical protein
NKFGLIEL_02073	CDS	348	adhR_2		COG0789	HTH-type transcriptional regulator AdhR
NKFGLIEL_02074	CDS	1299				hypothetical protein
NKFGLIEL_02075	CDS	1248	pepT_2	3.4.11.4	COG2195	Peptidase T
NKFGLIEL_02076	CDS	1311	pepC	3.4.22.40	COG3579	Aminopeptidase C
NKFGLIEL_02077	CDS	762				hypothetical protein
NKFGLIEL_02078	CDS	1014				hypothetical protein
NKFGLIEL_02079	CDS	912	cmpR_2			HTH-type transcriptional activator CmpR
NKFGLIEL_02080	CDS	1290	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
NKFGLIEL_02081	CDS	408				IS200/IS605 family transposase ISHaha8
NKFGLIEL_02082	CDS	492				IS200/IS605 family transposase IS1341
NKFGLIEL_02083	CDS	318				hypothetical protein
NKFGLIEL_02084	CDS	1242				hypothetical protein
NKFGLIEL_02085	CDS	1179	yxeP_5	3.-.-.-	COG1473	putative hydrolase YxeP
NKFGLIEL_02086	CDS	411	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
NKFGLIEL_02087	CDS	2922				hypothetical protein
NKFGLIEL_02088	CDS	696		2.4.2.-	COG2071	Putative glutamine amidotransferase
NKFGLIEL_02089	CDS	192				hypothetical protein
NKFGLIEL_02090	CDS	963	pfkA_2	2.7.1.11		ATP-dependent 6-phosphofructokinase
NKFGLIEL_02091	CDS	570	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
NKFGLIEL_02092	CDS	9837				hypothetical protein
NKFGLIEL_02093	CDS	2064				hypothetical protein
NKFGLIEL_02094	CDS	1122				hypothetical protein
NKFGLIEL_02095	CDS	468				hypothetical protein
NKFGLIEL_02096	CDS	1359				hypothetical protein
NKFGLIEL_02097	CDS	462				hypothetical protein
NKFGLIEL_02098	CDS	594				hypothetical protein
NKFGLIEL_02099	CDS	357				hypothetical protein
NKFGLIEL_02100	CDS	291				hypothetical protein
NKFGLIEL_02101	CDS	150				hypothetical protein
NKFGLIEL_02102	CDS	672				hypothetical protein
NKFGLIEL_02103	CDS	231				hypothetical protein
NKFGLIEL_02104	CDS	861				hypothetical protein
NKFGLIEL_02105	CDS	2463				hypothetical protein
NKFGLIEL_02106	CDS	444				hypothetical protein
NKFGLIEL_02107	CDS	1854				hypothetical protein
NKFGLIEL_02108	CDS	468				hypothetical protein
NKFGLIEL_02109	CDS	651				hypothetical protein
NKFGLIEL_02110	CDS	339				hypothetical protein
NKFGLIEL_02111	CDS	1197				hypothetical protein
NKFGLIEL_02112	CDS	1179				hypothetical protein
NKFGLIEL_02113	CDS	267				hypothetical protein
NKFGLIEL_02114	CDS	2217				hypothetical protein
NKFGLIEL_02115	CDS	1539				hypothetical protein
NKFGLIEL_02116	CDS	489				hypothetical protein
NKFGLIEL_02117	CDS	330				hypothetical protein
NKFGLIEL_02118	CDS	279				hypothetical protein
NKFGLIEL_02119	CDS	339				hypothetical protein
NKFGLIEL_02120	CDS	177				hypothetical protein
NKFGLIEL_02121	CDS	729				hypothetical protein
NKFGLIEL_02122	CDS	465				hypothetical protein
NKFGLIEL_02123	CDS	198				hypothetical protein
NKFGLIEL_02124	CDS	441				hypothetical protein
NKFGLIEL_02125	CDS	348				hypothetical protein
NKFGLIEL_02126	CDS	447				hypothetical protein
NKFGLIEL_02127	CDS	195				hypothetical protein
NKFGLIEL_02128	CDS	387				hypothetical protein
NKFGLIEL_02129	CDS	396				hypothetical protein
NKFGLIEL_02130	CDS	348				hypothetical protein
NKFGLIEL_02131	CDS	483				hypothetical protein
NKFGLIEL_02132	CDS	240				hypothetical protein
NKFGLIEL_02133	CDS	339				hypothetical protein
NKFGLIEL_02134	CDS	249				hypothetical protein
NKFGLIEL_02135	CDS	126				hypothetical protein
NKFGLIEL_02136	CDS	297				hypothetical protein
NKFGLIEL_02137	CDS	267				hypothetical protein
NKFGLIEL_02138	CDS	255				hypothetical protein
NKFGLIEL_02139	CDS	249				hypothetical protein
NKFGLIEL_02140	CDS	339				hypothetical protein
NKFGLIEL_02141	CDS	291				hypothetical protein
NKFGLIEL_02142	CDS	909	hhaIM	2.1.1.37		Modification methylase HhaI
NKFGLIEL_02143	CDS	477				hypothetical protein
NKFGLIEL_02144	CDS	270				hypothetical protein
NKFGLIEL_02145	CDS	207				hypothetical protein
NKFGLIEL_02146	CDS	189				hypothetical protein
NKFGLIEL_02147	CDS	255				hypothetical protein
NKFGLIEL_02148	CDS	417				hypothetical protein
NKFGLIEL_02149	CDS	273				hypothetical protein
NKFGLIEL_02150	CDS	453				hypothetical protein
NKFGLIEL_02151	CDS	294				hypothetical protein
NKFGLIEL_02152	CDS	561				hypothetical protein
NKFGLIEL_02153	CDS	285				hypothetical protein
NKFGLIEL_02154	CDS	258				hypothetical protein
NKFGLIEL_02155	CDS	294				hypothetical protein
NKFGLIEL_02156	CDS	273				hypothetical protein
NKFGLIEL_02157	CDS	444	dut_4	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
NKFGLIEL_02158	CDS	210				hypothetical protein
NKFGLIEL_02159	CDS	381				Single-stranded DNA-binding protein
NKFGLIEL_02160	CDS	543				hypothetical protein
NKFGLIEL_02161	CDS	834				hypothetical protein
NKFGLIEL_02162	CDS	567				hypothetical protein
NKFGLIEL_02163	CDS	723				hypothetical protein
NKFGLIEL_02164	CDS	489				hypothetical protein
NKFGLIEL_02165	CDS	138				hypothetical protein
NKFGLIEL_02166	CDS	270				hypothetical protein
NKFGLIEL_02167	CDS	186				hypothetical protein
NKFGLIEL_02168	CDS	291				hypothetical protein
NKFGLIEL_02169	CDS	774				hypothetical protein
NKFGLIEL_02170	CDS	180				hypothetical protein
NKFGLIEL_02171	CDS	348				hypothetical protein
NKFGLIEL_02172	CDS	429				hypothetical protein
NKFGLIEL_02173	CDS	168				hypothetical protein
NKFGLIEL_02174	CDS	381				hypothetical protein
NKFGLIEL_02175	CDS	222				hypothetical protein
NKFGLIEL_02176	CDS	393				hypothetical protein
NKFGLIEL_02177	CDS	444				hypothetical protein
NKFGLIEL_02178	CDS	411				hypothetical protein
NKFGLIEL_02179	CDS	729				hypothetical protein
NKFGLIEL_02180	CDS	345				hypothetical protein
NKFGLIEL_02181	CDS	291				hypothetical protein
NKFGLIEL_02182	CDS	1080	xerC_8			Tyrosine recombinase XerC
NKFGLIEL_02183	CDS	1155				hypothetical protein
NKFGLIEL_02184	CDS	912	comEC		COG0658	ComE operon protein 3
NKFGLIEL_02185	CDS	1656	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
NKFGLIEL_02186	CDS	933				hypothetical protein
NKFGLIEL_02187	CDS	477				hypothetical protein
NKFGLIEL_02188	CDS	300				hypothetical protein
NKFGLIEL_02189	CDS	1224		2.7.2.4	COG0527	Aspartate kinase
NKFGLIEL_02190	CDS	987		3.4.11.-	COG3191	putative aminopeptidase
NKFGLIEL_02191	CDS	525	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
NKFGLIEL_02192	CDS	2133	topB	5.6.2.2	COG0550	DNA topoisomerase 3
NKFGLIEL_02193	CDS	1704	recF_4			DNA replication and repair protein RecF
NKFGLIEL_02194	CDS	345	hit		COG0537	Protein hit
NKFGLIEL_02195	CDS	1317	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
NKFGLIEL_02196	CDS	729	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
